covered_sa_frac,covered_state_frac,distance_mse,env,gamma,goal_reach_frac,height,long_horizon_mse,matched_sweeps,mean_length,median_steps,method,n_trajectories,optimal_start_action,optimal_start_value,overestimate_mean,p_success,path_length,portal_action,portal_action_rate,portal_overestimate_ratio,pred_start_portal,pred_start_safe,regret,safe_action,safe_action_rate,seed,stage,start_action,start_value,success_rate,triangle_violation_rate,true_start_portal,true_start_safe,underestimate_mean,value_mse,width
0.7272727272727273,1.0,1103876.2613268874,grid_shortcut_8x4_p0.02,0.98,0.5225,4,0.34061203592175165,6,16.5025,1.0,mc_positive,1200.0,1,0.5345746329947881,0.00020490205371254605,0.02,31,4,1.0,50.000000000000014,0.9800000000000003,0.5315906861299544,0.5149746329947882,1,0.0,0,grid_shortcut,4.0,0.0196,0.03,0.1374,0.0196,0.5345746329947881,0.47568029289488595,0.38392653246638875,8
0.7272727272727273,1.0,1103878.4818460173,grid_shortcut_8x4_p0.02,0.98,0.5225,4,0.34146090361683684,6,16.5025,31.0,mc_all_goals,1200.0,1,0.5345746329947881,4.215761124564238e-06,0.02,31,4,0.0,1.109215017064847,0.021740614334470998,0.5315906861299544,0.0,1,1.0,0,grid_shortcut,1.0,0.5345746329947881,1.0,0.138,0.0196,0.5345746329947881,0.47921608626402584,0.38491219548935085,8
0.7272727272727273,1.0,1391714.4329695087,grid_shortcut_8x4_p0.02,0.98,0.5225,4,0.536990525175088,6,16.5025,1.0,bellman_6_sweeps,1200.0,1,0.5345746329947881,0.00023164850072129078,0.02,31,4,1.0,1.1092150170648465,0.02174061433447099,0.020879686006825937,0.5149746329947882,1,0.0,0,grid_shortcut,4.0,0.0196,0.03,0.019,0.0196,0.5345746329947881,0.5781376389831945,0.4473283123368133,8
0.7272727272727273,1.0,820809.8209674937,grid_shortcut_8x4_p0.02,0.98,0.5225,4,0.26986853764620883,6,16.5025,31.0,sto_trl_6_sweeps,1200.0,1,0.5345746329947881,0.0006372049680852658,0.02,31,4,0.0,1.1092150170648465,0.02174061433447099,0.534574632994788,0.0,1,1.0,0,grid_shortcut,1.0,0.5345746329947881,1.0,0.0,0.0196,0.5345746329947881,0.3492484772930372,0.2782143526177005,8
0.7272727272727273,1.0,820809.8209674937,grid_shortcut_8x4_p0.02,0.98,0.5225,4,0.26986853764620883,6,16.5025,31.0,bellman_full,1200.0,1,0.5345746329947881,0.000637204968085266,0.02,31,4,0.0,1.1092150170648465,0.02174061433447099,0.5345746329947881,0.0,1,1.0,0,grid_shortcut,1.0,0.5345746329947881,1.0,0.0,0.0196,0.5345746329947881,0.34924847729303715,0.2782143526177005,8
0.7272727272727273,1.0,1103750.2510439528,grid_shortcut_8x4_p0.05,0.98,0.5383333333333333,4,0.3400563354663949,6,16.5025,1.0,mc_positive,1200.0,1,0.5345746329947881,0.00022197077409169286,0.05,31,4,1.0,20.000000000000007,0.9800000000000003,0.5315906861299544,0.48557463299478815,1,0.0,0,grid_shortcut,4.0,0.049,0.058,0.1374,0.049,0.5345746329947881,0.47504413680793317,0.38301137233825605,8
0.7272727272727273,1.0,1103755.4688665809,grid_shortcut_8x4_p0.05,0.98,0.5383333333333333,4,0.34092120397984066,6,16.5025,31.0,mc_all_goals,1200.0,1,0.5345746329947881,1.0374280877191352e-05,0.05,31,4,0.0,1.0921501706484644,0.05351535836177476,0.5315906861299544,0.0,1,1.0,0,grid_shortcut,1.0,0.5345746329947881,1.0,0.138,0.049,0.5345746329947881,0.47856901997644663,0.3839939635445639,8
0.7272727272727273,1.0,1391576.2916067485,grid_shortcut_8x4_p0.05,0.98,0.5383333333333333,4,0.5360706783088026,6,16.5025,1.0,bellman_6_sweeps,1200.0,1,0.5345746329947881,0.0002321174470142023,0.05,31,4,1.0,1.092150170648464,0.05351535836177474,0.05139615017064846,0.48557463299478815,1,0.0,0,grid_shortcut,4.0,0.049,0.058,0.019,0.049,0.5345746329947881,0.5774848831221555,0.4464256900478092,8
0.7272727272727273,1.0,820691.0098655109,grid_shortcut_8x4_p0.05,0.98,0.5383333333333333,4,0.2694403178690237,6,16.5025,31.0,sto_trl_6_sweeps,1200.0,1,0.5345746329947881,0.0006376739143781772,0.05,31,4,0.0,1.092150170648464,0.05351535836177474,0.534574632994788,0.0,1,1.0,0,grid_shortcut,1.0,0.5345746329947881,1.0,0.0,0.049,0.5345746329947881,0.34864442262734624,0.27735971702803625,8
0.7272727272727273,1.0,820691.0098655109,grid_shortcut_8x4_p0.05,0.98,0.5383333333333333,4,0.2694403178690237,6,16.5025,31.0,bellman_full,1200.0,1,0.5345746329947881,0.0006376739143781775,0.05,31,4,0.0,1.092150170648464,0.05351535836177474,0.5345746329947881,0.0,1,1.0,0,grid_shortcut,1.0,0.5345746329947881,1.0,0.0,0.049,0.5345746329947881,0.34864442262734624,0.27735971702803625,8
0.6953846153846154,1.0,1133793.7466578255,grid_shortcut_16x4_p0.02,0.98,0.5058333333333334,4,0.24923585274508742,7,32.14,1.0,mc_positive,1200.0,1,0.2800546374766822,4.907701375248952e-05,0.02,63,4,1.0,50.000000000000014,0.9800000000000002,0.2768123556001587,0.2604546374766822,1,0.0,0,grid_shortcut,4.0,0.0196,0.022,0.1474,0.0196,0.2800546374766822,0.41407418091881815,0.293608294640227,16
0.6953846153846154,1.0,1133792.5905682982,grid_shortcut_16x4_p0.02,0.98,0.5058333333333334,4,0.24921975721731782,7,32.14,63.0,mc_all_goals,1200.0,1,0.2800546374766822,1.6443649470500156e-07,0.02,63,4,0.0,0.8291873963515758,0.016252072968490884,0.2768123556001587,0.0,1,1.0,0,grid_shortcut,1.0,0.2800546374766822,1.0,0.1478,0.0196,0.2800546374766822,0.4144507435508763,0.2936326896468225,16
0.6953846153846154,1.0,1531043.912940592,grid_shortcut_16x4_p0.02,0.98,0.5058333333333334,4,0.37451957896333915,7,32.14,1.0,bellman_7_sweeps,1200.0,1,0.2800546374766822,0.0001496818428785653,0.02,63,4,1.0,0.8291873963515756,0.01625207296849088,0.015608490878938642,0.2604546374766822,1,0.0,0,grid_shortcut,4.0,0.0196,0.022,0.0058,0.0196,0.2800546374766822,0.5291544301153027,0.35244712639603437,16
0.6953846153846154,1.0,826641.0644080968,grid_shortcut_16x4_p0.02,0.98,0.5058333333333334,4,0.18932552083609724,7,32.14,63.0,sto_trl_7_sweeps,1200.0,1,0.2800546374766822,0.0005197226609576449,0.02,63,4,0.0,0.8291873963515756,0.01625207296849088,0.28005463747668213,0.0,1,1.0,0,grid_shortcut,1.0,0.2800546374766822,1.0,0.0,0.0196,0.2800546374766822,0.294043233748782,0.20307301919733262,16
0.6953846153846154,1.0,826641.0644080968,grid_shortcut_16x4_p0.02,0.98,0.5058333333333334,4,0.18932552083609724,7,32.14,63.0,bellman_full,1200.0,1,0.2800546374766822,0.0005197226609576454,0.02,63,4,0.0,0.8291873963515756,0.01625207296849088,0.2800546374766822,0.0,1,1.0,0,grid_shortcut,1.0,0.2800546374766822,1.0,0.0,0.0196,0.2800546374766822,0.294043233748782,0.20307301919733262,16
